1;2;3;4;5;6;7;8;9;10;11;12;13;14
5 671;Дельта;15000827;М;12.08.1972;;;09.04.2018;0.73;0.73;0.73;16111.00;23609.00;Рабочие
5 672;Дельта;15000828;М;02.03.1991;;;12.04.2018;4;4;4;33285.00;34358.00;Руководители
5 673;Дельта;15000829;М;09.07.1984;;;16.04.2018;0.71;6.64;6.64;16111.00;21461.00;Рабочие
5 674;Дельта;15000830;М;01.10.1988;;;17.04.2018;0.71;0.71;0.71;12319.00;20959.00;Рабочие
5 675;Дельта;15000832;М;07.03.1991;;;07.05.2018;0.65;0.65;0.65;12319.00;23052.00;Рабочие
5 676;Дельта;15000833;М;14.03.1979;;;07.05.2018;0.65;0.65;0.65;14075.00;26935.00;Рабочие
5 677;Дельта;15000834;М;28.09.1983;;;07.05.2018;0.65;0.65;0.65;16193.00;33117.00;Специалисты и служащие
5 678;Дельта;15000835;М;25.03.1983;;;01.06.2018;0.59;0.59;0.59;12319.00;17790.00;Рабочие
5 679;Дельта;15000838;Ж;28.04.1987;;;05.06.2018;0.58;0.58;0.58;16193.00;30796.00;Специалисты и служащие
5 680;Дельта;15000839;М;19.04.1988;;;15.06.2018;0.55;10.45;10.45;16111.00;26244.00;Рабочие
5 681;Дельта;15000840;М;16.03.1998;;;02.07.2018;0.5;0.5;0.5;14075.00;25548.00;Рабочие
5 682;Дельта;15000841;М;20.07.1974;;;02.07.2018;0.5;0.5;0.5;14075.00;27114.00;Рабочие
5 683;Дельта;15000842;М;27.01.1973;;;06.07.2018;0.49;0.49;0.49;14075.00;26050.00;Рабочие
5 684;Дельта;15000855;М;31.10.1980;;;01.08.2018;0.42;0.42;0.42;32680.00;63334.00;Руководители
5 685;Дельта;15000856;Ж;11.08.1975;;;20.08.2018;0.37;0.37;0.37;19223.00;32104.00;Специалисты и служащие
5 686;Дельта;15000857;Ж;04.12.1987;;;27.08.2018;0.35;0.35;0.35;21618.00;33660.00;Специалисты и служащие
5 687;Дельта;15000926;М;06.02.1963;;;25.09.2002;16.27;16.27;16.27;16111.00;42689.00;Рабочие
5 688;Дельта;15000936;М;01.06.1977;;;03.09.2007;11.33;22.98;22.98;32680.00;73956.00;Руководители
5 689;Дельта;15000943;М;22.12.1980;;;15.03.2006;12.8;12.8;12.8;27766.00;63467.00;Специалисты и служащие
5 690;Дельта;15001410;М;28.03.1964;;;25.09.2002;16.28;16.28;16.28;24154.00;50147.00;Специалисты и служащие
5 691;Дельта;15001602;М;12.09.1967;;;25.02.2002;16.86;22.4;22.4;33285.00;81483.00;Руководители
5 692;Дельта;15001607;М;09.10.1971;;;01.06.2005;13.59;13.59;13.59;16111.00;40072.00;Рабочие
5 693;Дельта;15001626;М;17.07.1958;;;25.09.2002;16.28;16.28;16.28;24154.00;50838.00;Специалисты и служащие
5 694;Дельта;15001631;М;18.09.1979;;;17.02.2009;12.41;17.24;17.24;110000.00;157030.00;Руководители
5 695;Дельта;15001651;М;23.10.1975;;;25.09.2002;16.27;24.43;24.43;33285.00;71592.00;Руководители
5 696;Дельта;15001652;М;14.07.1954;;;03.03.2018;0.83;0.83;0.83;16111.00;72616.00;Рабочие
5 697;Дельта;15001664;М;13.08.1970;;;25.09.2002;16.27;22.5;22.5;21837.00;47712.00;Специалисты и служащие
5 698;Дельта;15001686;М;23.01.1976;;;25.09.2002;16.27;16.27;16.27;16111.00;43803.00;Рабочие
5 699;Дельта;15001694;М;08.08.1973;;;25.09.2002;16.27;16.27;16.27;21837.00;46834.00;Специалисты и служащие
5 700;Дельта;15001695;Ж;10.05.1966;;;25.09.2002;16.27;22.83;22.83;16111.00;41047.00;Рабочие
5 701;Дельта;15001708;М;27.08.1975;;;08.02.2006;12.9;12.9;12.9;16111.00;40257.00;Рабочие
5 702;Дельта;15002213;М;09.03.1961;;;24.04.2006;12.69;12.69;12.69;16111.00;51550.00;Рабочие
5 703;Дельта;15002306;М;03.05.1972;;;25.09.2002;16.27;26.8;26.8;16111.00;41846.00;Рабочие
5 704;Дельта;15002308;М;01.01.1971;;;25.09.2002;16.27;16.27;16.27;33285.00;70049.00;Руководители
5 705;Дельта;15002309;М;14.09.1968;;;25.09.2002;16.27;16.27;16.27;16111.00;44734.00;Рабочие
5 706;Дельта;15002333;М;01.04.1963;;;25.09.2002;16.27;16.27;16.27;16111.00;42080.00;Рабочие
5 707;Дельта;15002361;М;05.09.1969;;;14.04.2003;15.72;19.54;19.54;16111.00;40774.00;Рабочие
5 708;Дельта;15002364;М;16.06.1980;;;21.06.2004;14.53;14.53;14.53;16111.00;41635.00;Рабочие
5 709;Дельта;15002365;М;09.06.1971;;;14.07.2004;14.46;14.46;14.46;37298.00;51110.00;Руководители
5 710;Дельта;15002448;М;15.11.1971;;;25.09.2002;16.27;20.03;20.03;16111.00;46864.00;Рабочие
5 711;Дельта;15002459;М;20.05.1965;;;25.09.2002;16.28;16.28;16.28;21837.00;46778.00;Специалисты и служащие
5 712;Дельта;15002472;М;17.03.1974;;;25.09.2002;16.27;16.27;16.27;16111.00;41082.00;Рабочие
5 713;Дельта;15002479;М;25.01.1978;;;30.07.2007;11.42;15.88;15.88;26550.00;51096.00;Специалисты и служащие
5 714;Дельта;15002524;М;28.03.1986;;;08.10.2008;10.23;10.23;10.23;37298.00;65771.00;Руководители
5 715;Бета;56000016;М;19.12.1968;;;26.09.2002;16.27;16.27;16.27;16111.00;40203.00;Рабочие
5 716;Бета;56000017;М;14.05.1976;;;22.10.2002;16.19;16.19;16.19;22989.00;47943.00;Специалисты и служащие
5 717;Бета;56000018;Ж;01.10.1964;;;25.09.2002;16.27;34.97;34.97;27385.00;58136.00;Специалисты и служащие
5 718;Бета;56000043;М;08.10.1962;;;13.11.2002;16.14;16.14;16.14;42272.00;101372.00;Руководители
5 719;Бета;56000075;М;14.01.1962;;;08.10.2002;16.24;16.24;16.24;18188.00;46251.00;Специалисты и служащие
5 720;Бета;56000076;М;16.08.1964;;;25.09.2002;16.27;30.94;30.94;18188.00;49406.00;Специалисты и служащие
5 721;Бета;56000078;М;02.04.1972;;;25.09.2002;16.27;16.27;16.27;18188.00;44728.00;Специалисты и служащие
5 722;Бета;56000079;М;26.08.1970;;;25.09.2002;16.27;16.27;16.27;34767.00;68549.00;Руководители
5 723;Бета;56000089;М;07.08.1979;;;25.09.2002;16.28;17.43;17.43;21080.00;51144.00;Специалисты и служащие
5 724;Бета;56000101;М;17.03.1977;;;14.03.2006;12.81;21.8;21.8;28594.00;52841.00;Руководители
5 725;Бета;56000104;М;04.01.1974;;;25.09.2002;16.27;16.27;16.27;21410.00;42705.00;Специалисты и служащие
5 726;Бета;56000121;М;05.11.1976;;;26.09.2002;16.27;16.27;16.27;27399.00;57561.00;Специалисты и служащие
5 727;Бета;56000125;М;13.10.1981;;;04.08.2003;15.41;15.41;15.41;18188.00;46742.00;Специалисты и служащие
5 728;Бета;56000140;М;21.06.1968;;;25.09.2002;16.28;24.73;24.73;20418.00;69770.00;Специалисты и служащие
5 729;Бета;56000144;М;26.11.1973;;;27.03.2003;15.76;15.76;15.76;30200.00;66453.00;Руководители
5 730;Бета;56000145;М;13.09.1977;;;11.10.2002;16.23;16.23;16.23;24067.00;62440.00;Специалисты и служащие
5 731;Бета;56000146;М;21.04.1976;;;05.10.2002;16.24;16.24;16.24;17287.00;44240.00;Специалисты и служащие
5 732;Бета;56000204;Ж;10.10.1976;;;30.09.2002;16.26;16.26;16.26;17287.00;55736.00;Специалисты и служащие
5 733;Бета;56000218;М;25.07.1975;;;25.09.2002;16.28;16.28;16.28;17287.00;48014.00;Специалисты и служащие
5 734;Бета;56000219;М;03.12.1977;;;26.09.2002;16.27;16.27;16.27;17287.00;48151.00;Специалисты и служащие
5 735;Бета;56000260;М;10.12.1957;;;15.08.2005;13.38;33.09;33.09;176400.00;339858.00;Руководители
5 736;Бета;56000261;М;29.02.1956;;;01.10.2002;16.25;16.25;16.25;30768.00;76356.00;Руководители
5 737;Бета;56000273;М;03.08.1960;;;25.09.2002;16.28;16.28;16.28;33684.00;70986.00;Руководители
5 738;Бета;56000274;М;10.12.1968;;;25.09.2002;16.28;19.17;19.17;39149.00;96680.00;Руководители
5 739;Бета;56000286;М;03.07.1974;;;08.10.2002;16.24;16.24;16.24;21080.00;42658.00;Специалисты и служащие
5 740;Бета;56000306;М;17.12.1963;;;02.08.2013;5.42;16.59;16.59;14075.00;27826.00;Рабочие
5 741;Бета;56000340;М;20.09.1961;;;03.10.2002;16.25;16.25;16.25;17287.00;48275.00;Специалисты и служащие
5 742;Бета;56000341;М;14.02.1973;;;17.10.2002;16.21;16.21;16.21;29562.00;65063.00;Руководители
5 743;Бета;56000342;М;20.06.1967;;;25.09.2002;16.27;16.27;16.27;17287.00;50496.00;Специалисты и служащие
5 744;Бета;56000406;М;26.11.1960;;;25.09.2002;16.28;16.28;16.28;31184.00;74193.00;Специалисты и служащие
5 745;Бета;56000424;М;08.08.1959;;;02.04.2007;11.75;11.75;11.75;14075.00;30901.00;Рабочие
5 746;Бета;56000460;М;16.01.1961;;;25.09.2002;16.27;16.27;16.27;20418.00;48654.00;Специалисты и служащие
5 747;Бета;56000463;М;14.04.1959;;;25.09.2002;16.27;16.27;16.27;16111.00;47873.00;Рабочие
5 748;Бета;56000516;М;11.09.1958;;;25.09.2002;16.27;16.27;16.27;33342.00;85565.00;Руководители
5 749;Бета;56000517;М;30.12.1973;;;24.06.2008;10.53;10.53;10.53;22261.00;46482.00;Специалисты и служащие
5 750;Бета;56000546;М;30.08.1977;;;02.06.2003;15.59;15.59;15.59;139000.00;168819.00;Руководители
5 751;Бета;56000563;М;08.11.1968;;;27.09.2002;16.28;16.28;16.28;16111.00;30324.00;Рабочие
5 752;Бета;56000574;М;25.11.1961;;;25.09.2002;16.28;16.28;16.28;16111.00;37685.00;Рабочие
5 753;Бета;56000642;Ж;09.07.1985;;;07.08.2007;11.4;11.4;11.4;14171.00;19845.00;Специалисты и служащие
5 754;Бета;56000644;М;18.05.1973;;;27.03.2003;15.77;15.77;15.77;17287.00;41584.00;Специалисты и служащие
5 755;Бета;56000650;М;10.08.1982;;;04.04.2005;13.75;13.75;13.75;17976.00;46101.00;Специалисты и служащие
5 756;Бета;56000656;М;22.07.1973;;;26.08.2003;15.35;15.88;15.88;25038.00;51642.00;Руководители
5 757;Бета;56000663;Ж;30.09.1971;;;03.11.2003;15.17;15.17;15.17;22851.00;45297.00;Специалисты и служащие
5 758;Бета;56000682;М;29.05.1984;;;28.11.2007;11.1;11.1;11.1;14075.00;29880.00;Рабочие
5 759;Бета;56000686;М;18.01.1986;;;01.08.2008;10.42;10.42;10.42;17976.00;44734.00;Специалисты и служащие
5 760;Бета;56000687;М;15.07.1986;;;04.07.2008;10.5;10.92;10.92;18188.00;48791.00;Специалисты и служащие
5 761;Бета;56000707;М;15.07.1986;;;24.09.2008;10.28;10.28;10.28;17287.00;46547.00;Специалисты и служащие
5 762;Бета;56000715;М;06.08.1960;;;06.02.2009;9.91;9.91;9.91;16111.00;37685.00;Рабочие
5 763;Бета;56000722;М;23.02.1963;;;24.08.2005;13.36;13.36;13.36;18474.00;47528.00;Рабочие
5 764;Бета;56000726;М;18.08.1967;;;19.10.2005;13.22;13.22;13.22;16111.00;52447.00;Рабочие
5 765;Бета;56000731;М;23.03.1978;;;02.08.2006;12.42;12.42;12.42;31365.00;80331.00;Руководители
5 766;Бета;56001000;М;10.03.1959;;;26.09.2005;13.28;13.28;13.28;23986.00;46630.00;Специалисты и служащие
5 767;Бета;56001005;М;27.11.1959;;;01.09.2005;13.34;13.34;13.34;16111.00;37275.00;Рабочие
5 768;Бета;56001006;М;01.01.1973;;;01.09.2005;13.34;13.34;13.34;16111.00;39977.00;Рабочие
5 769;Бета;56001008;М;24.07.1970;;;01.09.2005;13.34;13.34;13.34;24067.00;62272.00;Специалисты и служащие
5 770;Бета;56001016;М;29.03.1968;;;01.09.2005;13.34;13.34;13.34;14075.00;39291.00;Рабочие
5 771;Бета;56001017;Ж;07.10.1967;;;01.09.2005;13.34;13.34;13.34;14075.00;40608.00;Рабочие
5 772;Бета;56001019;Ж;30.06.1966;;;01.09.2005;13.34;13.34;13.34;14075.00;38568.00;Рабочие
5 773;Бета;56001033;М;08.11.1977;;;01.09.2005;13.34;13.34;13.34;26720.00;54182.00;Руководители
5 774;Бета;56001034;М;10.08.1983;;;01.09.2005;13.34;13.34;13.34;27376.00;57128.00;Руководители
5 775;Бета;56001038;М;01.06.1968;;;01.09.2005;13.34;13.34;13.34;14075.00;33863.00;Рабочие
5 776;Бета;56001040;М;12.01.1961;;;01.09.2005;13.34;13.34;13.34;14075.00;34346.00;Рабочие
5 777;Бета;56001045;Ж;19.06.1968;;;01.09.2005;13.34;13.34;13.34;16111.00;38110.00;Рабочие
5 778;Бета;56001046;Ж;22.10.1968;;;01.09.2005;13.34;13.34;13.34;16111.00;38085.00;Рабочие
5 779;Бета;56001047;Ж;07.01.1954;;;01.09.2005;13.34;13.34;13.34;14075.00;36888.00;Рабочие
5 780;Бета;56001050;М;06.04.1964;;;01.09.2005;13.34;13.34;13.34;16111.00;43401.00;Рабочие
5 781;Бета;56001051;М;10.05.1962;;;01.09.2005;13.34;13.34;13.34;16111.00;43502.00;Рабочие
5 782;Бета;56001052;М;08.05.1957;;;01.09.2005;13.34;13.34;13.34;16111.00;48941.00;Рабочие
5 783;Бета;56001058;Ж;30.11.1959;;;01.09.2005;13.34;13.34;13.34;14075.00;27218.00;Рабочие
5 784;Бета;56001059;М;19.09.1980;;;01.09.2005;13.34;13.34;13.34;24067.00;50741.00;Специалисты и служащие
5 785;Бета;56001060;М;05.11.1961;;;01.09.2005;13.34;13.34;13.34;14075.00;42624.00;Рабочие
5 786;Бета;56001061;М;09.05.1983;;;01.09.2005;13.34;13.34;13.34;29562.00;53362.00;Руководители
5 787;Бета;56001062;М;08.05.1958;;;01.09.2005;13.34;13.34;13.34;14075.00;38733.00;Рабочие
5 788;Бета;56001064;М;29.05.1981;;;01.09.2005;13.34;13.34;13.34;14075.00;36640.00;Рабочие
5 789;Бета;56001065;М;23.04.1976;;;01.09.2005;13.34;13.34;13.34;17287.00;45282.00;Специалисты и служащие
5 790;Бета;56001066;М;03.10.1974;;;01.09.2005;13.34;13.34;13.34;25421.00;46903.00;Руководители
5 791;Бета;56001068;М;25.12.1969;;;01.09.2005;13.33;27.75;27.75;29562.00;58475.00;Руководители
5 792;Бета;56001072;М;27.12.1976;;;01.09.2005;13.34;13.34;13.34;16111.00;45280.00;Рабочие
5 793;Бета;56001078;М;22.11.1975;;;01.09.2005;13.34;13.34;13.34;16111.00;43376.00;Рабочие
5 794;Бета;56001096;М;22.12.1967;;;06.09.2005;13.33;13.33;13.33;16111.00;45075.00;Рабочие
5 795;Бета;56001097;М;27.07.1962;;;01.09.2005;13.34;13.34;13.34;25038.00;37390.00;Руководители
5 796;Бета;56001098;М;07.10.1965;;;01.09.2005;13.34;13.34;13.34;14075.00;37622.00;Рабочие
5 797;Бета;56001099;М;01.05.1961;;;01.09.2005;13.34;13.34;13.34;14075.00;37212.00;Рабочие
5 798;Бета;56001100;М;10.04.1964;;;01.09.2005;13.34;13.34;13.34;14075.00;35149.00;Рабочие
5 799;Бета;56001107;М;17.10.1963;;;01.09.2005;13.35;13.35;13.35;25038.00;49028.00;Руководители
5 800;Бета;56001108;М;20.10.1971;;;01.09.2005;13.34;13.34;13.34;14075.00;31096.00;Рабочие
5 801;Бета;56001110;М;14.09.1976;;;01.09.2005;13.34;13.34;13.34;14075.00;36795.00;Рабочие
5 802;Бета;56001111;М;31.05.1965;;;01.09.2005;13.34;13.34;13.34;14075.00;36377.00;Рабочие
5 803;Бета;56001113;М;18.08.1964;;;08.09.2005;13.32;13.32;13.32;14075.00;36470.00;Рабочие
5 804;Бета;56001114;М;23.04.1957;;;08.09.2005;13.32;13.32;13.32;25038.00;55869.00;Руководители
5 805;Бета;56001117;М;23.09.1967;;;06.09.2005;13.33;13.33;13.33;24067.00;64200.00;Специалисты и служащие
5 806;Бета;56001120;М;11.01.1977;;;05.09.2005;13.33;13.33;13.33;14075.00;33057.00;Рабочие
5 807;Бета;56001124;Ж;25.03.1970;;;14.09.2005;13.3;13.3;13.3;14075.00;36005.00;Рабочие
5 808;Бета;56001126;Ж;24.04.1982;;;16.09.2005;13.3;13.3;13.3;21700.00;43460.00;Специалисты и служащие
5 809;Бета;56001137;Ж;27.04.1967;;;23.10.2012;12.78;33.42;33.42;45147.00;111336.00;Руководители
5 810;Бета;56001140;М;19.06.1965;;;20.09.2005;13.29;13.29;13.29;21158.00;44922.00;Руководители
5 811;Бета;56001143;М;22.06.1972;;;01.10.2008;10.26;10.26;10.26;27579.00;53371.00;Специалисты и служащие
5 812;Бета;56001166;Ж;08.08.1979;;;30.09.2005;13.26;13.26;13.26;21056.00;43389.00;Специалисты и служащие
5 813;Бета;56001167;М;01.02.1966;;;03.10.2005;13.25;13.25;13.25;16111.00;37254.00;Рабочие
5 814;Бета;56001169;Ж;12.04.1969;;;04.10.2005;13.24;13.24;13.24;14075.00;42538.00;Рабочие
5 815;Бета;56001170;М;15.11.1977;;;04.10.2005;13.25;13.25;13.25;25038.00;54192.00;Руководители
5 816;Бета;56001171;М;13.03.1966;;;10.02.2017;10.75;23.89;23.89;27329.00;57983.00;Специалисты и служащие
5 817;Бета;56001173;Ж;21.07.1981;;;05.10.2005;13.24;13.24;13.24;18823.00;24033.00;Специалисты и служащие
5 818;Бета;56001174;Ж;08.06.1983;;;05.10.2005;13.25;13.25;13.25;20553.00;38852.00;Специалисты и служащие
5 819;Бета;56001179;М;12.02.1983;;;06.10.2005;13.24;13.24;13.24;25200.00;42992.00;Специалисты и служащие
5 820;Бета;56001183;М;14.08.1961;;;06.10.2005;13.24;31.39;31.39;25038.00;54222.00;Руководители
5 821;Бета;56001184;М;30.08.1982;;;07.10.2005;13.24;13.24;13.24;14075.00;38535.00;Рабочие
5 822;Бета;56001187;М;16.12.1978;;;10.10.2005;13.23;13.23;13.23;20892.00;41743.00;Специалисты и служащие
5 823;Бета;56001189;М;23.01.1966;;;13.10.2005;13.23;13.23;13.23;24312.00;52222.00;Специалисты и служащие
5 824;Бета;56001190;М;07.03.1966;;;02.12.2008;10.09;10.09;10.09;14075.00;26594.00;Рабочие
5 825;Бета;56001211;М;28.12.1975;;;01.11.2005;13.17;13.17;13.17;14075.00;35736.00;Рабочие
5 826;Бета;56001214;М;26.07.1980;;;02.11.2005;13.18;13.18;13.18;25038.00;72033.00;Руководители
5 827;Бета;56001223;М;27.01.1985;;;01.12.2005;13.09;13.09;13.09;16111.00;47048.00;Рабочие
5 828;Бета;56001224;М;11.12.1970;;;01.12.2005;13.1;13.1;13.1;17287.00;44189.00;Специалисты и служащие
